Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
SRR14240792_2 - polya	(1, 0.07876100659019333)	(2, 0.08983114628015688)	(3, 0.11997991175901687)	(4, 0.17722988631679087)	(5, 0.3245339990864251)	(6, 0.356661497568446)	(7, 0.5373093119418626)	(8, 0.5846053880310157)	(9, 0.6083143003098217)	(12, 0.7352495098374621)	(17, 1.2658160071272322)	(22, 1.549528641833422)	(27, 1.7631556813429405)	(32, 1.8581628035642672)	(37, 1.9681818964154032)	(42, 2.0586530551708053)	(47, 2.16629228585428)	(52, 2.217186990358508)	(57, 2.2775327080784815)	(62, 2.3976136069881777)	(67, 2.8123916718972586)	(72, 3.084498986277397)	(77, 3.122944333178448)	(82, 3.1522570070697027)	(87, 3.185351829172699)	(92, 3.215724611833523)	(97, 3.245417140946369)	(102, 3.2714274837478934)	(107, 3.2958440750191507)	(112, 3.3192038895841867)	(117, 3.3399306051671664)	(122, 3.3596774378134775)	(127, 3.3789113890168707)	(132, 3.396941183789066)	(137, 3.41475900806986)	(140, 3.42103328335281)
SRR14240792_2 - polyg	(1, 9.057044142752309)	(2, 9.078014355272206)	(3, 9.082228133843705)	(4, 9.087542774882635)	(5, 9.09302658221458)	(6, 9.097740170288173)	(7, 9.103089413523403)	(8, 9.120109849413932)	(9, 9.180952044572653)	(12, 9.402681636892522)	(17, 9.604006442211276)	(22, 9.61597931475579)	(27, 9.617950871007126)	(32, 9.618918707253233)	(37, 9.619944982764197)	(42, 9.620855404995703)	(47, 9.62193858189614)	(52, 9.637147656888569)	(57, 9.674173288491108)	(62, 9.685084001765532)	(67, 9.686240484059606)	(72, 9.687502054505405)	(77, 9.719822812661569)	(82, 9.890449318361723)	(87, 10.11418558175436)	(92, 10.34169425348126)	(97, 10.592925678365486)	(102, 10.941146546850112)	(107, 11.177453403689253)	(112, 11.388818228498526)	(117, 11.565175370530891)	(122, 11.670450117800613)	(127, 11.748944303010457)	(132, 11.820083342850005)	(137, 11.901243947675379)	(140, 11.956237859034472)
SRR14240793_1 - polya	(1, 0.05331095479832669)	(2, 0.06551717879675414)	(3, 0.07147924331546657)	(4, 0.0816895830544109)	(5, 0.08623867635252613)	(6, 0.09032655687148)	(7, 0.09563331229936776)	(8, 0.10758053318094547)	(9, 0.12548357754227538)	(12, 0.15210011085832684)	(17, 0.18236777678689495)	(22, 0.21174472163505836)	(27, 0.25564618681381807)	(32, 0.29968857465229987)	(37, 0.3358836049229615)	(42, 0.36573624176067404)	(47, 0.39819938037467356)	(52, 0.42317814024678013)	(57, 0.4491925381239482)	(62, 0.47176450373142986)	(67, 0.4946431539934174)	(72, 0.5198922756732814)	(77, 0.551195080323794)	(82, 0.5795348893175457)	(87, 0.6059252473816782)	(92, 0.6295452082513624)	(97, 0.6524181167575066)	(102, 0.674874623144224)	(107, 0.6997729984345227)	(112, 0.7239980904417913)	(117, 0.7435585051094014)	(122, 0.7622238299693344)	(127, 0.778132238278973)	(132, 0.7951419403235349)	(137, 0.8131473377238126)	(140, 0.8192561914788699)
SRR14240793_2 - illumina_universal_adapter	(1, 4.9928311681879366e-06)	(2, 5.616935064211428e-06)	(3, 5.616935064211428e-06)	(4, 6.865142856258413e-06)	(5, 6.865142856258413e-06)	(6, 6.865142856258413e-06)	(7, 6.865142856258413e-06)	(8, 6.865142856258413e-06)	(9, 8.73745454432889e-06)	(12, 1.173315324524165e-05)	(17, 2.0470607789570536e-05)	(22, 4.730707531858069e-05)	(27, 8.400438440476204e-05)	(32, 0.00013780214024198704)	(37, 0.0002130690701024202)	(42, 0.0003244092051530112)	(47, 0.00044211519994304186)	(52, 0.0006010120518706228)	(57, 0.0009199291427386274)	(62, 0.0014375609141005117)	(67, 0.0023465058282691256)	(72, 0.0036402732047258247)	(77, 0.005810532092757916)	(82, 0.00916309340141691)	(87, 0.013993158273521922)	(92, 0.021160741877793317)	(97, 0.03027215947661948)	(102, 0.03999033088315969)	(107, 0.05063504693373637)	(112, 0.062129293207580226)	(117, 0.07421781121121765)	(122, 0.08630295905381655)	(127, 0.10305465654776232)	(132, 0.11277906899326273)	(137, 0.12188774053494641)	(140, 0.12248101369850634)
SRR14240793_2 - polya	(1, 0.024043602594305033)	(2, 0.030136728931182386)	(3, 0.0393291552157124)	(4, 0.051351268564812924)	(5, 0.062427864511437864)	(6, 0.07323172705550053)	(7, 0.08469214689817992)	(8, 0.10431771801253466)	(9, 0.1269302503732578)	(12, 0.176991371364211)	(17, 0.2688858020432813)	(22, 0.3557640600684522)	(27, 0.4315090535132393)	(32, 0.4983841575669614)	(37, 0.5615145134237632)	(42, 0.614598044762379)	(47, 0.6672831481737734)	(52, 0.7184706518762697)	(57, 0.7690224433502767)	(62, 0.8139739009237064)	(67, 0.8765776379130437)	(72, 0.9436942701745267)	(77, 0.9880052723298569)	(82, 1.025101258984818)	(87, 1.068777797119451)	(92, 1.108527473540304)	(97, 1.1493014292753105)	(102, 1.1851923961278297)	(107, 1.2195378320922363)	(112, 1.2524071375217678)	(117, 1.2816633806764401)	(122, 1.3088891642157898)	(127, 1.3355483862383295)	(132, 1.3616866063284685)	(137, 1.3894547361534624)	(140, 1.3990799160794951)
SRR14240793_2 - polyg	(1, 1.2036960780786927)	(2, 1.2248675545434975)	(3, 1.2258511422836307)	(4, 1.2267030441017026)	(5, 1.2275493289847106)	(6, 1.2283288347508439)	(7, 1.229523369607833)	(8, 1.2321739388542445)	(9, 1.2360989282563364)	(12, 1.2507849666752235)	(17, 1.2632212353697252)	(22, 1.2655371601070893)	(27, 1.266751541467972)	(32, 1.2677282640652483)	(37, 1.2687428073586244)	(42, 1.2696486317533127)	(47, 1.2704543498830794)	(52, 1.2721524117633798)	(57, 1.2754358223603597)	(62, 1.2777244113470776)	(67, 1.2791211558663782)	(72, 1.2805848043233325)	(77, 1.2839920371332831)	(82, 1.2923852359685655)	(87, 1.3028034023048858)	(92, 1.3133158083295053)	(97, 1.322759374021795)	(102, 1.3302759565247229)	(107, 1.3375193063419715)	(112, 1.3447607838475322)	(117, 1.3532547130516326)	(122, 1.3635566712425136)	(127, 1.375943136446112)	(132, 1.3912402973999858)	(137, 1.4101064588936592)	(140, 1.4239866543620008)
SRR14240794_1 - polya	(1, 0.023270903136759478)	(2, 0.029500037591458913)	(3, 0.03297569179385904)	(4, 0.03956437668328952)	(5, 0.0427603805475655)	(6, 0.04534945098569292)	(7, 0.048789764760747686)	(8, 0.05561046723840205)	(9, 0.0658914585152629)	(12, 0.08197596257835953)	(17, 0.09908810480704641)	(22, 0.11506750951229856)	(27, 0.1386684615096573)	(32, 0.16528779331037363)	(37, 0.18503264372225786)	(42, 0.20023332979365663)	(47, 0.21704799781651474)	(52, 0.23039469433856957)	(57, 0.24462336500393903)	(62, 0.2580032507968921)	(67, 0.2710294250083277)	(72, 0.28538655044439587)	(77, 0.30384285814446194)	(82, 0.320003574607399)	(87, 0.335232533020674)	(92, 0.34883460254380705)	(97, 0.36186815214877555)	(102, 0.37404799995230575)	(107, 0.3869026962641004)	(112, 0.39920515998511585)	(117, 0.40935738918321396)	(122, 0.41841898206262806)	(127, 0.4263189504606033)	(132, 0.4349361758796574)	(137, 0.4435991902002286)	(140, 0.446666124677678)
SRR14240794_2 - illumina_universal_adapter	(1, 0.00013828862874271067)	(2, 0.00013828862874271067)	(3, 0.00013828862874271067)	(4, 0.00013828862874271067)	(5, 0.00013828862874271067)	(6, 0.00013828862874271067)	(7, 0.00013828862874271067)	(8, 0.00013828862874271067)	(9, 0.00013982516906207412)	(12, 0.00014873710291438214)	(17, 0.00015826365289443555)	(22, 0.00017086328351321585)	(27, 0.00019083830766494073)	(32, 0.00022494950275480939)	(37, 0.00029563035744552816)	(42, 0.00039458355401253447)	(47, 0.0005344087230746086)	(52, 0.0007655043871068717)	(57, 0.0012077206910196731)	(62, 0.0018217222026373086)	(67, 0.002992565925992259)	(72, 0.0047125691594877075)	(77, 0.007354496584601226)	(82, 0.011197998539456966)	(87, 0.016430840251081137)	(92, 0.023135072972527752)	(97, 0.03201535409425689)	(102, 0.04241004935475064)	(107, 0.05325064861592366)	(112, 0.06408448709969149)	(117, 0.07544566622106486)	(122, 0.08594392429908371)	(127, 0.09884471682045926)	(132, 0.10646165449160776)	(137, 0.11370521286515092)	(140, 0.11415265340614957)
SRR14240794_2 - polya	(1, 0.017055597544934315)	(2, 0.022845281468295803)	(3, 0.030925947007828195)	(4, 0.04191374683159624)	(5, 0.051739922173925514)	(6, 0.06171821500787177)	(7, 0.0789920012781557)	(8, 0.09868276547079834)	(9, 0.11500696982371565)	(12, 0.15807342920289835)	(17, 0.22994479533305992)	(22, 0.31332454114719)	(27, 0.42144043494662425)	(32, 0.5277023391967148)	(37, 0.6773690490043118)	(42, 0.7467499905848493)	(47, 0.7901747711665074)	(52, 0.828191851748198)	(57, 0.8632117567829383)	(62, 0.8950239802469753)	(67, 0.9626548024037576)	(72, 1.0524016639932658)	(77, 1.0855116494110368)	(82, 1.111471190798619)	(87, 1.1417588589577836)	(92, 1.1703581766140314)	(97, 1.1984455190358676)	(102, 1.2242348117560637)	(107, 1.2486430620372162)	(112, 1.271285520183356)	(117, 1.2910027128694916)	(122, 1.3094544109485997)	(127, 1.3266830229334943)	(132, 1.3427862727884872)	(137, 1.359856928428551)	(140, 1.3658399091240885)
SRR14240794_2 - polyg	(1, 6.207834932792418)	(2, 6.234707486437765)	(3, 6.237508599439965)	(4, 6.240549412731985)	(5, 6.243756172378497)	(6, 6.246543456517822)	(7, 6.248886680504851)	(8, 6.262921439781917)	(9, 6.29204963461609)	(12, 6.395732609594161)	(17, 6.484945984384785)	(22, 6.498916823584567)	(27, 6.503648445844014)	(32, 6.505607534751204)	(37, 6.506819557755117)	(42, 6.507485801637593)	(47, 6.508130533955597)	(52, 6.512948817089058)	(57, 6.536573739115399)	(62, 6.545792981031579)	(67, 6.546983185162958)	(72, 6.547917094369067)	(77, 6.561576630500144)	(82, 6.625514838961432)	(87, 6.686252433937486)	(92, 6.740665014342912)	(97, 6.7868549528832975)	(102, 6.819897023218954)	(107, 6.848143243909812)	(112, 6.872663661634277)	(117, 6.891717990826639)	(122, 6.908158050319637)	(127, 6.9241276211668445)	(132, 6.94304581288691)	(137, 6.965545065475287)	(140, 6.980528792053591)
SRR14240795_1 - polya	(1, 0.04897203437253447)	(2, 0.05578461595666305)	(3, 0.05964846819840762)	(4, 0.06519004575564653)	(5, 0.06831322663113305)	(6, 0.07105460786560094)	(7, 0.07455859151620263)	(8, 0.08155958075608191)	(9, 0.0917415690938474)	(12, 0.10776798285031775)	(17, 0.12697200636060257)	(22, 0.1463315409518245)	(27, 0.17309539672745872)	(32, 0.20015751478140303)	(37, 0.22071368720311776)	(42, 0.23786197384732272)	(47, 0.25657753306492054)	(52, 0.27187105100917963)	(57, 0.28782907976467387)	(62, 0.3027517635928522)	(67, 0.3174730805085352)	(72, 0.3335210265685199)	(77, 0.3507416856773148)	(82, 0.3659957277317976)	(87, 0.38161183148241085)	(92, 0.396502017482137)	(97, 0.4098117722785449)	(102, 0.4222869509405903)	(107, 0.4347166725174388)	(112, 0.4466381918567121)	(117, 0.4568098127890817)	(122, 0.4658980398575897)	(127, 0.47480523607803243)	(132, 0.4844100390577045)	(137, 0.4944088034424173)	(140, 0.4985216727868418)
SRR14240795_2 - illumina_universal_adapter	(1, 6.679001553067235e-05)	(2, 6.679001553067235e-05)	(3, 6.679001553067235e-05)	(4, 6.778688143411521e-05)	(5, 6.778688143411521e-05)	(6, 6.778688143411521e-05)	(7, 6.778688143411521e-05)	(8, 6.778688143411521e-05)	(9, 6.978061324100096e-05)	(12, 7.516368911959246e-05)	(17, 8.971793130985837e-05)	(22, 0.00011324396663111012)	(27, 0.00016328663498394223)	(32, 0.00024203904135592903)	(37, 0.0003417256317002161)	(42, 0.00047032133324434645)	(47, 0.0006262311605428115)	(52, 0.000879634473197989)	(57, 0.0013417815060341042)	(62, 0.0021183400448161007)	(67, 0.0036557066411056958)	(72, 0.006084071981892529)	(77, 0.010138724357556061)	(82, 0.016134274647222866)	(87, 0.024004929701265703)	(92, 0.03478862629834931)	(97, 0.048476791391704056)	(102, 0.06397386935344623)	(107, 0.0786614922015928)	(112, 0.09374746266475513)	(117, 0.11075459309703259)	(122, 0.12945898741651185)	(127, 0.1539394221537198)	(132, 0.16205351186138342)	(137, 0.16920582534540532)	(140, 0.16969349214536958)
SRR14240795_2 - polya	(1, 0.019749907279010156)	(2, 0.023811138969636412)	(3, 0.03003955713434747)	(4, 0.03800551256875945)	(5, 0.04513509751018286)	(6, 0.05232050694219907)	(7, 0.059853822574516845)	(8, 0.07323874106004427)	(9, 0.08738327136399517)	(12, 0.12209314525597248)	(17, 0.18333141519719082)	(22, 0.24330864977055383)	(27, 0.2982710507300572)	(32, 0.3444789753255253)	(37, 0.38722558213105907)	(42, 0.4239202160367911)	(47, 0.45849950049541743)	(52, 0.4930726043854424)	(57, 0.5255712303304028)	(62, 0.5559634786213883)	(67, 0.5993030212662899)	(72, 0.6471928580140467)	(77, 0.6747711532327938)	(82, 0.6987037104694694)	(87, 0.7245412784476246)	(92, 0.7495063893870866)	(97, 0.7744308281976879)	(102, 0.7977004696085741)	(107, 0.8209848646348312)	(112, 0.8446247420422562)	(117, 0.8647006244716922)	(122, 0.883186306411956)	(127, 0.9006077343137043)	(132, 0.9171917948565607)	(137, 0.9340091220208226)	(140, 0.940098377705413)
SRR14240795_2 - polyg	(1, 0.8995917285849154)	(2, 0.9167228691355812)	(3, 0.9174176846702808)	(4, 0.9180207885418638)	(5, 0.9187644505058322)	(6, 0.91941241334307)	(7, 0.9203474735604995)	(8, 0.9223940392602676)	(9, 0.9253597153230102)	(12, 0.9374917727410906)	(17, 0.9482808524140529)	(22, 0.9502452763633773)	(27, 0.9512901912033662)	(32, 0.9524318020359891)	(37, 0.9536364147937093)	(42, 0.9543302334625056)	(47, 0.9547670601013942)	(52, 0.9561897871187879)	(57, 0.9588779357140119)	(62, 0.9603449235775183)	(67, 0.9611687335601236)	(72, 0.9619582513556504)	(77, 0.9634696994384505)	(82, 0.9688342336112379)	(87, 0.9769706531151388)	(92, 0.9854446114139451)	(97, 0.9928622906014635)	(102, 0.9980396133575844)	(107, 1.0026491212951043)	(112, 1.0073638982720277)	(117, 1.012986421340626)	(122, 1.0202555675085316)	(127, 1.029149405725868)	(132, 1.0401494222239989)	(137, 1.0537666104650283)	(140, 1.0639131103766315)
SRR14240796_1 - polya	(1, 0.06929969012431511)	(2, 0.07733440390199665)	(3, 0.08220767689543927)	(4, 0.08963280586122267)	(5, 0.09393054906019163)	(6, 0.09774130550999058)	(7, 0.10275647440936851)	(8, 0.11264605146943654)	(9, 0.12709786569713696)	(12, 0.14916483588784937)	(17, 0.17353846592544633)	(22, 0.19637462544305295)	(27, 0.22801582323248276)	(32, 0.26335357964661477)	(37, 0.2908496007151372)	(42, 0.3126214274215041)	(47, 0.33669446517196777)	(52, 0.3564216286321691)	(57, 0.3770364928799018)	(62, 0.3956432462668379)	(67, 0.41379661385512945)	(72, 0.4328152059194522)	(77, 0.45589270199387355)	(82, 0.47725836585909126)	(87, 0.497387605558351)	(92, 0.5160556579766511)	(97, 0.5332398197690421)	(102, 0.5495419566101389)	(107, 0.5666321265544384)	(112, 0.583651007995596)	(117, 0.5974105972357815)	(122, 0.6098826797838723)	(127, 0.620513294023097)	(132, 0.6321855377286116)	(137, 0.644133400041815)	(140, 0.6483609899048896)
SRR14240796_2 - polya	(1, 0.021578394207395917)	(2, 0.027122551044100725)	(3, 0.03559203387756808)	(4, 0.04702997906320232)	(5, 0.057657414834134016)	(6, 0.06840858383504131)	(7, 0.08087385537964727)	(8, 0.1005837642976869)	(9, 0.12038221626103017)	(12, 0.16609585538405172)	(17, 0.24452433347917207)	(22, 0.3239667429597438)	(27, 0.4015756303021818)	(32, 0.46878343422283597)	(37, 0.5438014158396197)	(42, 0.5898129228483807)	(47, 0.6341984162918477)	(52, 0.6761235482431209)	(57, 0.7169534708340229)	(62, 0.7533115155701923)	(67, 0.8078202034932593)	(72, 0.8658908192054768)	(77, 0.9001921679226573)	(82, 0.9298883701502504)	(87, 0.9627753004770676)	(92, 0.9938875103291707)	(97, 1.0245999142767102)	(102, 1.0521508774400108)	(107, 1.0785728032589652)	(112, 1.1047234241057713)	(117, 1.1277028417300101)	(122, 1.1488959601736106)	(127, 1.1693911777934587)	(132, 1.1886322626382881)	(137, 1.2083962055173079)	(140, 1.2153690838516942)
SRR14240796_2 - polyg	(1, 1.367112565658925)	(2, 1.3830979908379744)	(3, 1.3841207765279562)	(4, 1.3851219940402357)	(5, 1.3861050488765556)	(6, 1.3870506431937086)	(7, 1.3883311118488688)	(8, 1.3915538516644719)	(9, 1.3980118181354002)	(12, 1.4217869880001244)	(17, 1.4424944818952519)	(22, 1.4447766221295906)	(27, 1.4456516090439502)	(32, 1.4463184062851213)	(37, 1.4471434458405918)	(42, 1.447849519868526)	(47, 1.4484443475062068)	(52, 1.4505589370548173)	(57, 1.4557927391660603)	(62, 1.4583911369955478)	(67, 1.4595408343837981)	(72, 1.4607075592807608)	(77, 1.4653449445201765)	(82, 1.4826174223244215)	(87, 1.504660099936038)	(92, 1.5260196338981191)	(97, 1.5444631502348671)	(102, 1.5559769245926334)	(107, 1.565174957765535)	(112, 1.5740360732993839)	(117, 1.5839265584932498)	(122, 1.5951476867346148)	(127, 1.607676754678529)	(132, 1.622639394167597)	(137, 1.63976861386521)	(140, 1.6516774264250997)
SRR14240797_1 - polya	(1, 0.05178959552610811)	(2, 0.060047212362580156)	(3, 0.0647703055389813)	(4, 0.07256085778913157)	(5, 0.07641786155053239)	(6, 0.0799892400793267)	(7, 0.08439268814429973)	(8, 0.09372901863840723)	(9, 0.10715127832848599)	(12, 0.12713767363719572)	(17, 0.14948377279066988)	(22, 0.17093543263012567)	(27, 0.2019037283214435)	(32, 0.2332409979484808)	(37, 0.2581235625670967)	(42, 0.27816821691828847)	(47, 0.30013556142088194)	(52, 0.31787310098998767)	(57, 0.3362411423132541)	(62, 0.35288267478632346)	(67, 0.36943830706536823)	(72, 0.38705493431516214)	(77, 0.40895806629647974)	(82, 0.428369100404619)	(87, 0.44684175285526184)	(92, 0.46310878316230325)	(97, 0.47922938624091654)	(102, 0.49479135455937995)	(107, 0.5113627210323797)	(112, 0.5275479618807541)	(117, 0.5405333496269653)	(122, 0.5521852998728642)	(127, 0.5627462042550547)	(132, 0.5743603073857646)	(137, 0.5865548746988682)	(140, 0.5906318736766488)
SRR14240797_2 - polya	(1, 0.0211589471320948)	(2, 0.026804829521532306)	(3, 0.03650332997559492)	(4, 0.04934016425095169)	(5, 0.06143493991951195)	(6, 0.07369272750742578)	(7, 0.08895631313872455)	(8, 0.1120260434646335)	(9, 0.13440332750702746)	(12, 0.18922012525027912)	(17, 0.2838644203784829)	(22, 0.3819632924515268)	(27, 0.4883742131671574)	(32, 0.5738984875307611)	(37, 0.6489065086031276)	(42, 0.699645031623143)	(47, 0.7480122273397963)	(52, 0.795668407589078)	(57, 0.8413493086242797)	(62, 0.8818954759493384)	(67, 0.9359641198575046)	(72, 1.0088626249439407)	(77, 1.0490134529271933)	(82, 1.0819835349881732)	(87, 1.118962151020805)	(92, 1.1539262232292171)	(97, 1.1886583932636614)	(102, 1.220710647343933)	(107, 1.252184138235752)	(112, 1.2823311373525177)	(117, 1.3090123613143316)	(122, 1.333798394526791)	(127, 1.3582384172217359)	(132, 1.3817957658107545)	(137, 1.4057222300849879)	(140, 1.414151080311529)
SRR14240797_2 - polyg	(1, 1.523904170622393)	(2, 1.5430417699545034)	(3, 1.54424805815772)	(4, 1.545382762865916)	(5, 1.5465684973923444)	(6, 1.5476053949489283)	(7, 1.5489420926876276)	(8, 1.5521817773979112)	(9, 1.5602933922544404)	(12, 1.5900531317506204)	(17, 1.6168158616721109)	(22, 1.619345097913003)	(27, 1.6202969457725327)	(32, 1.6209942115388813)	(37, 1.6217827639800668)	(42, 1.6225446675161763)	(47, 1.6234667479817368)	(52, 1.627910594652811)	(57, 1.638850253685882)	(62, 1.6450671030415425)	(67, 1.6463099626144921)	(72, 1.647318652021553)	(77, 1.6497038707754335)	(82, 1.6605913659943117)	(87, 1.684178056728814)	(92, 1.7135322509195412)	(97, 1.7411653227408848)	(102, 1.7591831010617838)	(107, 1.773186675431227)	(112, 1.7842900551311272)	(117, 1.7959143642254838)	(122, 1.809832463649387)	(127, 1.8256305866266707)	(132, 1.8445544277201855)	(137, 1.8664018521499326)	(140, 1.881329774976858)
SRR14240798_1 - polya	(1, 0.013816724351955483)	(2, 0.02117337734225817)	(3, 0.026381133817127592)	(4, 0.0351830228655525)	(5, 0.03980755522128772)	(6, 0.04439528758480224)	(7, 0.049856183400098925)	(8, 0.05936061775455547)	(9, 0.07301453001971632)	(12, 0.09451955335247261)	(17, 0.11749836061610412)	(22, 0.13847413315164991)	(27, 0.1673157367516794)	(32, 0.19811286963529154)	(37, 0.22225188029002677)	(42, 0.24201169187049806)	(47, 0.263847469072729)	(52, 0.2814409877778081)	(57, 0.299923951143349)	(62, 0.3164797100678043)	(67, 0.33296878294575055)	(72, 0.3509412300555751)	(77, 0.37241146066841363)	(82, 0.3917388165827277)	(87, 0.4106446453134228)	(92, 0.4280644234491692)	(97, 0.4449716780568962)	(102, 0.4614545060876777)	(107, 0.47918451930935735)	(112, 0.49571173036105964)	(117, 0.5092443141670201)	(122, 0.5214933588503736)	(127, 0.5322521153639165)	(132, 0.543865969878515)	(137, 0.5558496085573676)	(140, 0.5601549846169341)
SRR14240798_2 - illumina_universal_adapter	(1, 7.583028700023994e-05)	(2, 7.694543827965523e-05)	(3, 7.694543827965523e-05)	(4, 7.917574083848581e-05)	(5, 8.029089211790111e-05)	(6, 8.029089211790111e-05)	(7, 8.029089211790111e-05)	(8, 8.029089211790111e-05)	(9, 8.029089211790111e-05)	(12, 8.765089056204204e-05)	(17, 0.0001023708874503239)	(22, 0.00012177451971215003)	(27, 0.00015188360425636295)	(32, 0.00018779147545353535)	(37, 0.00024622540249489677)	(42, 0.0003265162946127978)	(47, 0.00043981566460139164)	(52, 0.000661507738949152)	(57, 0.0016026954187756594)	(62, 0.0023567607139162805)	(67, 0.003012023605700707)	(72, 0.003875819786735793)	(77, 0.005224706774316532)	(82, 0.007406611767620494)	(87, 0.010723517733113343)	(92, 0.01563285972561123)	(97, 0.022427922531600374)	(102, 0.03104425040713058)	(107, 0.04083572470090862)	(112, 0.05164533211279282)	(117, 0.06345099264745076)	(122, 0.07429851520283509)	(127, 0.08779809053092487)	(132, 0.09668049350172356)	(137, 0.10499840689488223)	(140, 0.10548550497373083)
