Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR14240775_2	(1, 0.01120266103361825)	(2, 0.018039753904581277)	(3, 0.004774320325952284)	(4, 0.005465871951065332)	(5, 0.0050016689129023925)	(6, 0.006494089602149795)	(7, 0.005349425113846984)	(8, 0.005352593735267891)	(9, 0.005477754281393734)	(12, 0.005760870605351814)	(17, 0.006174375700780234)	(22, 0.008075548553324699)	(27, 0.010321625847534936)	(32, 0.01865921939236868)	(37, 0.01450240756095671)	(42, 0.012648702658592682)	(47, 0.014321443402427535)	(52, 0.015524671329956346)	(57, 0.013014634036056152)	(62, 0.010841264825663083)	(67, 0.01409054483484581)	(72, 0.01711345773489674)	(77, 0.012894804893875744)	(82, 0.009711129479581646)	(87, 0.019253314191956247)	(92, 0.01221876457791219)	(97, 0.014161435304755944)	(102, 0.010169839284458375)	(107, 0.020617019141904374)	(112, 0.013673157281048664)	(117, 0.0260351016536891)	(122, 0.01417889817024335)	(127, 0.013636652998089688)	(132, 0.01975741281736922)	(137, 0.02454536147972543)	(142, 0.015908652189770216)	(147, 0.02740674509071523)	(150, 0.020884286809460546)
SRR14240776_1	(1, 0.541225972676832)	(2, 0.667453008008597)	(3, 0.5407961393480988)	(4, 0.5412413973178153)	(5, 0.5408228753924698)	(6, 0.5407899694917054)	(7, 0.5409555273049257)	(8, 0.540775573160121)	(9, 0.5412105480358489)	(12, 0.5407112009917509)	(17, 0.5407255973233352)	(22, 0.5408856022658016)	(27, 0.5418079957966002)	(32, 0.5438060009586312)	(37, 0.10961482228443843)	(42, 0.0005054282800817248)	(47, 0.00025315657081157855)	(52, 0.00014398621883074362)	(57, 0.00013474113911119372)	(62, 0.00010462170829884521)	(67, 5.646024917194921e-05)	(72, 6.915349047754457e-05)	(77, 0.00010063666211841369)	(82, 1.7167991955104405e-05)	(87, 1.4236128555761065e-05)	(92, 8.63234994879124e-06)	(97, 8.494026424401974e-06)	(102, 0.00010389895749421496)	(107, 9.009947776743738e-05)	(112, 4.9821017187844284e-05)	(117, 0.0003326848587879978)	(122, 0.000339909382942115)	(127, 0.0006604725846962512)	(132, 0.0013380653655446246)	(137, 0.0006887625582693614)	(142, 7.520189510135239e-05)	(147, 0.00024816702674387966)	(150, 2.6739341049835287e-05)
SRR14240776_2	(1, 0.010892881462374425)	(2, 0.017429844311077743)	(3, 0.004138945330506662)	(4, 0.004881384716500651)	(5, 0.00436723001705883)	(6, 0.005967279441721778)	(7, 0.004744619566449127)	(8, 0.004745647875848011)	(9, 0.004898865976281673)	(12, 0.005216613580536719)	(17, 0.005624646750013748)	(22, 0.007501105741096619)	(27, 0.009329645514191513)	(32, 0.016510535708475764)	(37, 0.014144709633017236)	(42, 0.013030674609131957)	(47, 0.014731559212081885)	(52, 0.015745348319652748)	(57, 0.013355305932118512)	(62, 0.011177193109309489)	(67, 0.014389636881670123)	(72, 0.017391379822919065)	(77, 0.013213229331136646)	(82, 0.009974149855919441)	(87, 0.019593149698918278)	(92, 0.012467811002523616)	(97, 0.01447658633603356)	(102, 0.010526634865520277)	(107, 0.020901761569784814)	(112, 0.014012476548866927)	(117, 0.026268832147305916)	(122, 0.014424554910039765)	(127, 0.014066676921867697)	(132, 0.020386529448821952)	(137, 0.025290414806504638)	(142, 0.016749831497200485)	(147, 0.028731330057511544)	(150, 0.02282878853406373)
SRR14240777_1	(1, 1.2077465605076394)	(2, 1.3323301107957062)	(3, 1.207236648160062)	(4, 1.2076547995157065)	(5, 1.2072378096916054)	(6, 1.2072145790607363)	(7, 1.2073620935667555)	(8, 1.20721922518691)	(9, 1.2076478303264457)	(12, 1.2071418671861158)	(17, 1.2071530178889331)	(22, 1.2073335198907864)	(27, 1.2083860997754667)	(32, 1.2107744409351222)	(37, 0.24497612897644339)	(42, 0.0005140968931019916)	(47, 0.0002831890631668776)	(52, 0.00016962800061875403)	(57, 0.000153235624226394)	(62, 0.00012251532009901643)	(67, 6.349711283702979e-05)	(72, 6.962875852456424e-05)	(77, 0.0001143863666626196)	(82, 1.4447622948247917e-05)	(87, 1.4448944572313114e-05)	(92, 1.1299442915869757e-05)	(97, 1.0665302257150204e-05)	(102, 0.00010325217657767691)	(107, 9.283839157561326e-05)	(112, 5.245949206883697e-05)	(117, 0.00035465811369816096)	(122, 0.00037982799415837136)	(127, 0.0007306154022945307)	(132, 0.0013994041108821723)	(137, 0.0007294618760623948)	(142, 8.873174512814396e-05)	(147, 0.00026693649933979017)	(150, 1.945014923215408e-05)
SRR14240777_2	(1, 0.03270524366910717)	(2, 0.03931551968291862)	(3, 0.025962553059341673)	(4, 0.02672567928339265)	(5, 0.026179759457968056)	(6, 0.02774666551009099)	(7, 0.02660023387669934)	(8, 0.026572357119656376)	(9, 0.026747748382718324)	(12, 0.02700282070966139)	(17, 0.027453030335905168)	(22, 0.02933354990476138)	(27, 0.03126053073535587)	(32, 0.03874009695629022)	(37, 0.01873995370375394)	(42, 0.013145280372581178)	(47, 0.014859403872940038)	(52, 0.015937447148489686)	(57, 0.013487100121960506)	(62, 0.011296815310800732)	(67, 0.014579399847716525)	(72, 0.017613191134805327)	(77, 0.0133486139697008)	(82, 0.010105179202993355)	(87, 0.019739519507846574)	(92, 0.012560211971010744)	(97, 0.014576163807739156)	(102, 0.01055556981336099)	(107, 0.02103402581176421)	(112, 0.014083961560899765)	(117, 0.026416183563649203)	(122, 0.01446417345406275)	(127, 0.014091527096070434)	(132, 0.020359424197523106)	(137, 0.025269009020293314)	(142, 0.016590658183026262)	(147, 0.028537731031885023)	(150, 0.022233852266244327)
SRR14240778_1	(1, 1.32841014070889)	(2, 1.453143352105022)	(3, 1.3279728027612832)	(4, 1.3283481383669506)	(5, 1.3279750171306381)	(6, 1.327965052468541)	(7, 1.328068020643547)	(8, 1.3279462303290235)	(9, 1.3283503527363056)	(12, 1.3278886567257941)	(17, 1.3278908710951494)	(22, 1.3280558416120947)	(27, 1.3289960628402149)	(32, 1.3312983426585778)	(37, 0.26957914851038844)	(42, 0.0005341845188065405)	(47, 0.00028149404856370793)	(52, 0.0001722194096295286)	(57, 0.0001518628468401119)	(62, 0.00012862278497678854)	(67, 6.286264068915281e-05)	(72, 6.873544016908575e-05)	(77, 0.00011242849183778253)	(82, 1.909491962845952e-05)	(87, 1.8258995764783794e-05)	(92, 8.163030293166279e-06)	(97, 1.1442693702634168e-05)	(102, 0.00010927540855538508)	(107, 8.817434710366807e-05)	(112, 5.296749723050179e-05)	(117, 0.0003279595883149746)	(122, 0.0003518437440053513)	(127, 0.0006641822988754419)	(132, 0.0012742119423747914)	(137, 0.0006814153192259404)	(142, 8.2481536900734e-05)	(147, 0.00023762998679164663)	(150, 2.220866048607048e-05)
SRR14240778_2	(1, 0.020443057885087493)	(2, 0.02680494104191769)	(3, 0.013784449234691253)	(4, 0.014537334815381216)	(5, 0.014044637633900287)	(6, 0.015478441791243674)	(7, 0.014377900221823343)	(8, 0.014398936730695562)	(9, 0.014534013261348762)	(12, 0.014788222863299373)	(17, 0.015189245153484528)	(22, 0.017030271835206987)	(27, 0.01870145638740321)	(32, 0.02602238291187112)	(37, 0.01581695077878622)	(42, 0.012683722015632939)	(47, 0.014370246328551039)	(52, 0.015470312215376295)	(57, 0.013001361929628676)	(62, 0.010853737280644876)	(67, 0.014066142707352855)	(72, 0.01716887691381313)	(77, 0.012880580220211407)	(82, 0.009690856087581691)	(87, 0.01930399170579136)	(92, 0.012203921976088624)	(97, 0.014065131257051493)	(102, 0.010101946668393725)	(107, 0.020424584060707084)	(112, 0.01343914014133407)	(117, 0.02552038157864554)	(122, 0.013793892768746114)	(127, 0.013180446335366492)	(132, 0.019056483551287567)	(137, 0.023508912632878104)	(142, 0.015145173756127235)	(147, 0.02618886512162348)	(150, 0.020353507910087658)
SRR14240779_1	(1, 1.1585305241743213)	(2, 1.2829558847673324)	(3, 1.158036532576137)	(4, 1.1584732734924126)	(5, 1.1580520720469407)	(6, 1.1580414397774434)	(7, 1.158154305407492)	(8, 1.1579956392319164)	(9, 1.158412751342966)	(12, 1.1579455857785903)	(17, 1.157957035914972)	(22, 1.1580878946164779)	(27, 1.1588372242559755)	(32, 1.1607930711233565)	(37, 0.2347455668648998)	(42, 0.0005079518008988359)	(47, 0.00026667409933123866)	(52, 0.00016839567937750757)	(57, 0.00015009791030823162)	(62, 0.0001238858754161048)	(67, 5.9001406186330684e-05)	(72, 7.47402428302148e-05)	(77, 0.00010500307478403828)	(82, 1.767361213623018e-05)	(87, 1.5398600081777296e-05)	(92, 9.235232640562952e-06)	(97, 9.211858125026246e-06)	(102, 0.00010370807828339979)	(107, 9.599412794747932e-05)	(112, 5.98502176353774e-05)	(117, 0.0004074095019682375)	(122, 0.00039882375493841904)	(127, 0.0007604659918169596)	(132, 0.0014344785036783075)	(137, 0.000710959960678512)	(142, 8.312186782415561e-05)	(147, 0.0002346108721346846)	(150, 1.8454654250883816e-05)
SRR14240779_2	(1, 0.014434532642972986)	(2, 0.020906313299318687)	(3, 0.007593894021757844)	(4, 0.008415032373706673)	(5, 0.007885872499492637)	(6, 0.009499523862435902)	(7, 0.008290716607276172)	(8, 0.008258819798784137)	(9, 0.008438750513354597)	(12, 0.008688199913100008)	(17, 0.009086501085808255)	(22, 0.010893986900356971)	(27, 0.012472306413893674)	(32, 0.019529189039347136)	(37, 0.014602795639985145)	(42, 0.012848113530342615)	(47, 0.014554674883276702)	(52, 0.015604960837051004)	(57, 0.013168314757112413)	(62, 0.011017586990029363)	(67, 0.014249881614163101)	(72, 0.01731034463814742)	(77, 0.01303485788601764)	(82, 0.009873806292784231)	(87, 0.019531615559337863)	(92, 0.012335697203689036)	(97, 0.014318672808391908)	(102, 0.010362405980828129)	(107, 0.020848733219824295)	(112, 0.013859179790312466)	(117, 0.026117312420771033)	(122, 0.014249418423147397)	(127, 0.013727168037657906)	(132, 0.019977483729585317)	(137, 0.024662922936756617)	(142, 0.016177172180689682)	(147, 0.02798067988432163)	(150, 0.021641906306052876)
SRR14240780_1	(1, 2.0449535824844967)	(2, 2.1683370116937466)	(3, 2.0444350917320437)	(4, 2.044853705706386)	(5, 2.044432486250876)	(6, 2.0444159848701444)	(7, 2.0445618918155586)	(8, 2.044400351983136)	(9, 2.0448137549951415)	(12, 2.0443390363263134)	(17, 2.0443461579748394)	(22, 2.044534968510155)	(27, 2.045980142064729)	(32, 2.0493320067381218)	(37, 0.4173418176811429)	(42, 0.0005210753954010286)	(47, 0.00027015931850231167)	(52, 0.0001602301903467588)	(57, 0.00014647213448600548)	(62, 0.000123698389033225)	(67, 5.948449761951678e-05)	(72, 7.274387230374079e-05)	(77, 0.00011531161440095487)	(82, 2.1093256271764263e-05)	(87, 1.9062333794493756e-05)	(92, 8.354160540361383e-06)	(97, 1.2388331311180771e-05)	(102, 0.0001024568279124955)	(107, 8.680579814847736e-05)	(112, 5.670854352509339e-05)	(117, 0.00032746332465381556)	(122, 0.00034954971205318535)	(127, 0.0006638315612320776)	(132, 0.0012746195467168064)	(137, 0.0007002649184365247)	(142, 8.349277585231888e-05)	(147, 0.0002504902491428985)	(150, 2.8307821913966176e-05)
SRR14240780_2	(1, 0.022616445032858593)	(2, 0.02921612883166403)	(3, 0.015979416003977006)	(4, 0.016673342488415163)	(5, 0.016219120271442504)	(6, 0.017712060980765644)	(7, 0.016538725961396494)	(8, 0.016571728722859138)	(9, 0.016685501400532977)	(12, 0.016964982680498182)	(17, 0.017353720470779183)	(22, 0.019255026928516366)	(27, 0.021484276615945475)	(32, 0.029778565366485245)	(37, 0.01672108953198241)	(42, 0.012645362746129221)	(47, 0.014308746856699672)	(52, 0.015435907847252925)	(57, 0.013003338005793187)	(62, 0.010841495428616222)	(67, 0.014082155216773654)	(72, 0.01709631499522914)	(77, 0.0128753081331524)	(82, 0.009709772801425973)	(87, 0.01922692079841523)	(92, 0.012125200567949338)	(97, 0.014058129239054726)	(102, 0.010087854258337433)	(107, 0.02036250535212301)	(112, 0.01340346461231803)	(117, 0.025316402785387437)	(122, 0.013669374106656546)	(127, 0.013091374481860308)	(132, 0.018726296694616944)	(137, 0.023120659718335372)	(142, 0.014968595705128524)	(147, 0.025617532502181566)	(150, 0.01991318840665224)
SRR14240781_1	(1, 3.1144980561343236)	(2, 3.237178338625872)	(3, 3.114021736812669)	(4, 3.1144132321455356)	(5, 3.114032176688212)	(6, 3.1140308717037692)	(7, 3.114145710334743)	(8, 3.1139943321393684)	(9, 3.114434111896622)	(12, 3.1139361298332155)	(17, 3.1139455257212045)	(22, 3.1141438833565234)	(27, 3.115655055341389)	(32, 3.1197968149662296)	(37, 0.6408277430379585)	(42, 0.00050603340830406)	(47, 0.0002711347707612381)	(52, 0.0001439886703889877)	(57, 0.00013007540395604857)	(62, 0.00011784001150832039)	(67, 5.15051317544643e-05)	(72, 6.266056804616486e-05)	(77, 0.00010665760421560552)	(82, 1.6730529514455382e-05)	(87, 1.311323019707466e-05)	(92, 1.0584855892082524e-05)	(97, 1.2888182545566292e-05)	(102, 0.00010014447152590783)	(107, 8.750982168550848e-05)	(112, 5.1760707839500236e-05)	(117, 0.0003483339868301965)	(122, 0.0003615275332622516)	(127, 0.0006846671923577751)	(132, 0.0013725892058462548)	(137, 0.0006695190290822033)	(142, 6.764493409683549e-05)	(147, 0.0002243776517163816)	(150, 1.923854522054256e-05)
SRR14240781_2	(1, 0.028764467090158476)	(2, 0.035138011109228165)	(3, 0.02220692026464145)	(4, 0.02293771155265927)	(5, 0.02246922213766213)	(6, 0.02402737356247155)	(7, 0.022805908123927483)	(8, 0.022803298155041705)	(9, 0.022989910930374825)	(12, 0.023255605762947017)	(17, 0.02365153804291953)	(22, 0.02550539894248759)	(27, 0.027794341655314827)	(32, 0.03706677811581805)	(37, 0.018592371054853927)	(42, 0.012907799398023353)	(47, 0.01463894835988866)	(52, 0.015760848528402788)	(57, 0.013210165819993895)	(62, 0.011047313410830662)	(67, 0.014317833018728722)	(72, 0.017400982094710297)	(77, 0.013170157479191938)	(82, 0.009955822575047827)	(87, 0.019763500895919935)	(92, 0.012523958873218761)	(97, 0.014681926511241379)	(102, 0.01062211720969729)	(107, 0.02140525370280622)	(112, 0.01431092132190148)	(117, 0.027135046472727783)	(122, 0.01472329544182235)	(127, 0.014232686933317123)	(132, 0.02078606317465244)	(137, 0.02564370194211644)	(142, 0.016769468450533315)	(147, 0.02886745678499152)	(150, 0.022018821313985474)
SRR14240782_1	(1, 1.3999507453138664)	(2, 1.523088713628857)	(3, 1.3994445409587923)	(4, 1.3998442419223287)	(5, 1.3994432879777154)	(6, 1.3994082045075618)	(7, 1.399553550312484)	(8, 1.3994169753751002)	(9, 1.3998079054710981)	(12, 1.3993490638007315)	(17, 1.3993575840720545)	(22, 1.3995014262996843)	(27, 1.4006496581585701)	(32, 1.4035816338785534)	(37, 0.28449494490490584)	(42, 0.0005251684247675287)	(47, 0.00027355746671152024)	(52, 0.00015538588180204907)	(57, 0.00015114670116624896)	(62, 0.00012481468712457846)	(67, 6.203134584305615e-05)	(72, 7.532458014911695e-05)	(77, 0.00011193019657433868)	(82, 1.7467012432521508e-05)	(87, 1.6710107065554994e-05)	(92, 9.514341782884352e-06)	(97, 1.2931492598332706e-05)	(102, 0.00010159444584221634)	(107, 9.498465655481806e-05)	(112, 5.653815327805288e-05)	(117, 0.00035877042749982353)	(122, 0.00035574369727241185)	(127, 0.0006682271002565663)	(132, 0.0013156567319016477)	(137, 0.0007067981204867379)	(142, 9.006123248748498e-05)	(147, 0.0002391183577993003)	(150, 2.441643669871359e-05)
SRR14240782_2	(1, 0.03992624201592627)	(2, 0.046500633726504176)	(3, 0.03327291249750265)	(4, 0.03395829314657567)	(5, 0.033517243807501255)	(6, 0.03500954427010814)	(7, 0.03389564409272987)	(8, 0.03389313813057604)	(9, 0.034000894503190805)	(12, 0.03427855510983538)	(17, 0.03465269525940248)	(22, 0.036456236221515274)	(27, 0.03838532588753505)	(32, 0.04631769848927445)	(37, 0.020016582711864343)	(42, 0.012680919092396598)	(47, 0.014353650199119817)	(52, 0.01546088436514419)	(57, 0.012991215040931826)	(62, 0.010828900423894273)	(67, 0.014059749830659657)	(72, 0.0171052612497114)	(77, 0.012898194535780732)	(82, 0.009674768087907229)	(87, 0.01923397212215997)	(92, 0.012107759698297721)	(97, 0.014069149677101541)	(102, 0.010017915826164904)	(107, 0.020299299633472684)	(112, 0.013303621424211003)	(117, 0.025124862378838892)	(122, 0.01354503762019947)	(127, 0.012934264336913805)	(132, 0.01867516452669381)	(137, 0.023059897021501713)	(142, 0.014863353642483354)	(147, 0.025557668768434065)	(150, 0.020148949416376998)
SRR14240783_1	(1, 0.6195010592678409)	(2, 0.7451511254390358)	(3, 0.6189783723752276)	(4, 0.6194153531030013)	(5, 0.618995272182379)	(6, 0.6189795795043098)	(7, 0.6191340920268376)	(8, 0.6189554369226649)	(9, 0.6193827606177806)	(12, 0.6188914590813057)	(17, 0.6188982190041663)	(22, 0.6190428330682196)	(27, 0.6200051563725878)	(32, 0.6225398860194921)	(37, 0.1256565259092788)	(42, 0.0005323372993895634)	(47, 0.00028090935548876763)	(52, 0.00017306808063677465)	(57, 0.00013425221907973665)	(62, 0.00013098607902838131)	(67, 6.0507181638865416e-05)	(72, 7.003124159801097e-05)	(77, 0.00012077450908169097)	(82, 1.8933341526487758e-05)	(87, 1.8497668849020795e-05)	(92, 9.089112869733264e-06)	(97, 1.2097052913549789e-05)	(102, 9.536450927419431e-05)	(107, 0.0001011135975567444)	(112, 6.530262235144062e-05)	(117, 0.0003867154685976686)	(122, 0.0003837432817982962)	(127, 0.0007520236464618519)	(132, 0.0014112229496751744)	(137, 0.0007095855335119755)	(142, 9.51165231032381e-05)	(147, 0.0002460436355008421)	(150, 1.6130798551597673e-05)
SRR14240783_2	(1, 0.01160775325489682)	(2, 0.017971737776508307)	(3, 0.004954057753545815)	(4, 0.00570730630086857)	(5, 0.005203933473571152)	(6, 0.006726123246285888)	(7, 0.005549172391094081)	(8, 0.005558829423752066)	(9, 0.005694027880963843)	(12, 0.0059921887642791)	(17, 0.006403336929692771)	(22, 0.008233827470013645)	(27, 0.010013860014696556)	(32, 0.017560348185278185)	(37, 0.014295759459504977)	(42, 0.01281951783120098)	(47, 0.014547661586387465)	(52, 0.01568272125686379)	(57, 0.013164105520348869)	(62, 0.011007897826731642)	(67, 0.014237963450899054)	(72, 0.01731950929672682)	(77, 0.013091455565047693)	(82, 0.00984545343058456)	(87, 0.019414939111440387)	(92, 0.012277787315940649)	(97, 0.01425615815022007)	(102, 0.010259065003925361)	(107, 0.020692552921122643)	(112, 0.01372457654490415)	(117, 0.025908379284977662)	(122, 0.014095853222129785)	(127, 0.013630529681155093)	(132, 0.019765767841662975)	(137, 0.02446502179760609)	(142, 0.01604055064837715)	(147, 0.027670342444206728)	(150, 0.02171929778097594)
SRR14240784_1	(1, 1.3514229916164826)	(2, 1.4751070262994699)	(3, 1.350944416903458)	(4, 1.3513615815869353)	(5, 1.3509539460459739)	(6, 1.3509539460459739)	(7, 1.3510714721370043)	(8, 1.3509295937928776)	(9, 1.3513668755549997)	(12, 1.350864795623769)	(17, 1.3508734777313947)	(22, 1.3510784601748493)	(27, 1.352353882960933)	(32, 1.3548132487649462)	(37, 0.27440138318751683)	(42, 0.0005045114433017213)	(47, 0.000269669860237712)	(52, 0.00016341847080622647)	(57, 0.0001531579954251943)	(62, 0.00011671021501643277)	(67, 6.004104922607238e-05)	(72, 7.74250520535742e-05)	(77, 0.00011282785465489777)	(82, 2.028417124980064e-05)	(87, 1.875807048051916e-05)	(92, 9.428983159553207e-06)	(97, 1.1261516037791589e-05)	(102, 0.00010679225878307426)	(107, 0.00010113840383317196)	(112, 5.1590112742186035e-05)	(117, 0.00033079521954151127)	(122, 0.00034315118106084447)	(127, 0.0006683428296239767)	(132, 0.0012215664410479606)	(137, 0.0006283579279358734)	(142, 6.72507489629693e-05)	(147, 0.00021918521238488986)	(150, 1.0988773905207687e-05)
SRR14240784_2	(1, 0.013492207009016783)	(2, 0.020173194706332633)	(3, 0.006930862989957141)	(4, 0.0076974295656872015)	(5, 0.007206149329307715)	(6, 0.008755164384961137)	(7, 0.007574609506592329)	(8, 0.007582021061882538)	(9, 0.007741898897428447)	(12, 0.00800850312915335)	(17, 0.008422703190514674)	(22, 0.010306720545285487)	(27, 0.012430872291459031)	(32, 0.01998303537345816)	(37, 0.01474115174993768)	(42, 0.012777650607488871)	(47, 0.014437329714164766)	(52, 0.015539877695323856)	(57, 0.01311534607701189)	(62, 0.010938739568233097)	(67, 0.014137384882708567)	(72, 0.01713895689326938)	(77, 0.012917081167028732)	(82, 0.009716288944159504)	(87, 0.019025909337794692)	(92, 0.011984747280525928)	(97, 0.013725613907342738)	(102, 0.00975720041322728)	(107, 0.0193593805548879)	(112, 0.012506753473493011)	(117, 0.02318096690010963)	(122, 0.012431630279331848)	(127, 0.011670682373989633)	(132, 0.01648838963434564)	(137, 0.02017607860993659)	(142, 0.012889480951831983)	(147, 0.02181888161436164)	(150, 0.017072456699572688)
SRR14240785_1	(1, 8.41623015316816)	(2, 8.492102990022394)	(3, 8.41595113221877)	(4, 8.41595113221877)	(5, 8.41595113221877)	(6, 8.424343925916027)	(7, 8.416880767437993)	(8, 8.416166265193766)	(9, 8.415957651399832)	(12, 8.416083862745163)	(17, 8.416074996658919)	(22, 8.416637210833574)	(27, 8.421172474713726)	(32, 8.429598907385254)	(37, 1.809734803072118)	(42, 0.00011339031823605349)	(47, 0.00016333442164987325)	(52, 9.129447236904608e-06)	(57, 0.0)	(62, 3.721907713385759e-06)	(67, 0.0)	(72, 8.679715486680226e-06)	(77, 0.0)	(82, 0.0)	(87, 9.772154283016124e-06)	(92, 0.0)	(97, 1.6622973071129383e-06)	(102, 0.0)	(107, 1.1336323210485427e-06)	(112, 0.0)	(117, 1.304085302375716e-06)	(122, 0.0)	(127, 0.0)	(132, 0.0)	(137, 8.975416638989972e-06)	(142, 1.6178365312730553e-05)	(147, 2.1067984891417677e-06)	(150, 0.0)
SRR14240785_2	(1, 0.15679151984927656)	(2, 0.16129888163448908)	(3, 0.13570066528242722)	(4, 0.13571239980833608)	(5, 0.13570066528242722)	(6, 0.13628999925029417)	(7, 0.1372561418834566)	(8, 0.13570066528242722)	(9, 0.1357332611877296)	(12, 0.13656432638931898)	(17, 0.13571448594627541)	(22, 0.1362396711725073)	(27, 0.14034075759403103)	(32, 0.148494688497231)	(37, 0.03133460431289384)	(42, 3.396387466957167e-06)	(47, 9.671271748135116e-06)	(52, 7.847651306000114e-07)	(57, 7.071581624026854e-06)	(62, 0.0021791689056026384)	(67, 1.2643612905222954e-05)	(72, 0.0)	(77, 1.6062927310175359e-06)	(82, 2.447314472366532e-06)	(87, 9.73621914609191e-06)	(92, 0.000728439794383546)	(97, 3.0018377671067512e-06)	(102, 1.2681526099035662e-06)	(107, 6.72448735046934e-07)	(112, 1.6400591492323656e-05)	(117, 3.9893299633094865e-05)	(122, 2.1546485762480614e-05)	(127, 4.356832948768759e-07)	(132, 2.1930737011860465e-05)	(137, 2.8345324101629263e-05)	(142, 0.0006240227112456051)	(147, 1.1342563170193777e-06)	(150, 0.0)
SRR14240786_1	(1, 0.5724388514895237)	(2, 0.6971877347320492)	(3, 0.5719174652053537)	(4, 0.5723224534445337)	(5, 0.5719569058652263)	(6, 0.5719116934014699)	(7, 0.5720405970215414)	(8, 0.5719097694668419)	(9, 0.5723176436079639)	(12, 0.5718387762790712)	(17, 0.5718474339848969)	(22, 0.5719905747212152)	(27, 0.5726760726291479)	(32, 0.5742157975118831)	(37, 0.11567350911846433)	(42, 0.000516883105161534)	(47, 0.000267849407592685)	(52, 0.0001608550006567762)	(57, 0.00013845300933909116)	(62, 0.00012034602423760013)	(67, 5.629661464035085e-05)	(72, 6.660410450948971e-05)	(77, 0.00010894655020915318)	(82, 1.821399788857397e-05)	(87, 1.3684386851546864e-05)	(92, 8.85674586778017e-06)	(97, 1.4032416353053145e-05)	(102, 0.00010279030608010916)	(107, 8.176369708571688e-05)	(112, 5.7887318647871215e-05)	(117, 0.000344041640469063)	(122, 0.00035276171743358893)	(127, 0.0006420839428053747)	(132, 0.0012449162316754327)	(137, 0.000682279291704781)	(142, 8.318130551744885e-05)	(147, 0.0002605801618390062)	(150, 2.0145388767097424e-05)
SRR14240786_2	(1, 0.01221698488737806)	(2, 0.018951718052459463)	(3, 0.005713123877648686)	(4, 0.006410550180274598)	(5, 0.005969007183163848)	(6, 0.007395604709776577)	(7, 0.006238358031074545)	(8, 0.00628164656020305)	(9, 0.006443257068949469)	(12, 0.006677784700094568)	(17, 0.007068343429565081)	(22, 0.008862220076650325)	(27, 0.010345573674787095)	(32, 0.016886374229372794)	(37, 0.013864215681033253)	(42, 0.012675669725528178)	(47, 0.01439938441828193)	(52, 0.015569080734520863)	(57, 0.013058674411097452)	(62, 0.010835327127364652)	(67, 0.014130694574275357)	(72, 0.017201123489715604)	(77, 0.012923010633846703)	(82, 0.009671934822020452)	(87, 0.01934147605189941)	(92, 0.012070452213028148)	(97, 0.014034793727466174)	(102, 0.009906748690174574)	(107, 0.02017071561004897)	(112, 0.013082008855800804)	(117, 0.024860955778698922)	(122, 0.013265725685486458)	(127, 0.012541699463976649)	(132, 0.01803210877460564)	(137, 0.022283537473516357)	(142, 0.014229834720802869)	(147, 0.024619882419884977)	(150, 0.01957844507815784)
SRR14240787_1	(1, 0.6666200938738148)	(2, 0.7920719558117342)	(3, 0.6661221883793261)	(4, 0.666527795066163)	(5, 0.6661484384989336)	(6, 0.6661272690476372)	(7, 0.6662441244187928)	(8, 0.6661094867085483)	(9, 0.6665269482881111)	(12, 0.6660442847985557)	(17, 0.666057663891775)	(22, 0.6661594466136076)	(27, 0.6666976587433644)	(32, 0.6681361652978499)	(37, 0.134649130955279)	(42, 0.0004942976348262274)	(47, 0.0002629469721883801)	(52, 0.00015179920027712598)	(57, 0.0001402656441549204)	(62, 0.00011922258233534168)	(67, 5.956661946554108e-05)	(72, 7.028259989015466e-05)	(77, 0.00010958120230137351)	(82, 2.0324374422676068e-05)	(87, 1.7489409631539597e-05)	(92, 9.338080798963556e-06)	(97, 1.1378279562940712e-05)	(102, 0.00010709958602545597)	(107, 9.320719536464385e-05)	(112, 6.044743598004963e-05)	(117, 0.0003495276877664357)	(122, 0.00037801881999037203)	(127, 0.0007244200954165954)	(132, 0.0013813069041263323)	(137, 0.0006932675953093682)	(142, 8.028650755205117e-05)	(147, 0.000238134130382627)	(150, 2.4202889642925435e-05)
SRR14240787_2	(1, 0.011535657400374445)	(2, 0.018109195416898472)	(3, 0.004918933703205987)	(4, 0.0056776468376650265)	(5, 0.005193289792005907)	(6, 0.006753901741568419)	(7, 0.005518452563916924)	(8, 0.005534541346902105)	(9, 0.005728453520776123)	(12, 0.005971140110436793)	(17, 0.006382674243636675)	(22, 0.008155150061772459)	(27, 0.009545728978523167)	(32, 0.016020363318590927)	(37, 0.01377993732922238)	(42, 0.01279584401772307)	(47, 0.014500696713731477)	(52, 0.015539894634302673)	(57, 0.013081405839580383)	(62, 0.010948572279553677)	(67, 0.014227673923775556)	(72, 0.017253079712020468)	(77, 0.013007869207329456)	(82, 0.009844486320163697)	(87, 0.01939636497684446)	(92, 0.012316425703866799)	(97, 0.014248532911542893)	(102, 0.010257850354403863)	(107, 0.02059956286671209)	(112, 0.013526692227003185)	(117, 0.025436596634215766)	(122, 0.01371408130286459)	(127, 0.013084148582270957)	(132, 0.018811289186372964)	(137, 0.023084487638022354)	(142, 0.014957698011798507)	(147, 0.025507171738424175)	(150, 0.01987368732388259)
