Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR14240794_1	(1, 33.910684921605636)	(2, 33.69293395659301)	(3, 33.89763715900271)	(4, 33.98884822059335)	(5, 34.00522064158149)	(6, 33.97782526472707)	(7, 33.88903980104999)	(8, 33.97269953524111)	(9, 33.98112642941081)	(12, 33.983083357942306)	(17, 33.974309774180355)	(22, 33.94193363427295)	(27, 33.864107396915855)	(32, 33.84393840913346)	(37, 35.59681527783848)	(42, 35.92527339898017)	(47, 35.93610428832548)	(52, 35.97323486575292)	(57, 35.97400129606133)	(62, 35.91235324428068)	(67, 35.92948135333294)	(72, 35.88535754365422)	(77, 35.90129118950258)	(82, 35.88057894776994)	(87, 35.83758300440169)	(92, 35.82296596066845)	(97, 35.78727806279643)	(102, 35.70516857076766)	(107, 35.66926345477498)	(112, 35.628368573272915)	(117, 35.59225779022099)	(122, 35.54929185327122)	(127, 35.407148295637725)	(132, 35.44074940683021)	(137, 35.34941318878035)	(142, 35.20869442296167)	(147, 35.16680223101688)	(150, 34.98999618816461)
SRR14240794_2	(1, 35.65771342548877)	(2, 35.59666913706497)	(3, 35.58471545263105)	(4, 35.55917497188477)	(5, 35.66619609607206)	(6, 35.69228747261904)	(7, 35.275461606290335)	(8, 35.06638474941939)	(9, 35.16967750461796)	(12, 34.996452254398896)	(17, 35.07371201236337)	(22, 35.01987469114195)	(27, 34.60206466151944)	(32, 34.377067698107254)	(37, 34.254321610958925)	(42, 34.23374478135362)	(47, 34.16497312067703)	(52, 34.096930310027005)	(57, 34.5074469980925)	(62, 34.83256482407128)	(67, 34.533644449768076)	(72, 34.16890754474285)	(77, 34.15252705419)	(82, 34.741474510385125)	(87, 35.06442874302803)	(92, 35.16355731478785)	(97, 35.199935881443714)	(102, 35.149778535386304)	(107, 35.07588139525619)	(112, 35.035319350149884)	(117, 34.99161723947155)	(122, 34.86115195360976)	(127, 34.86063404215338)	(132, 34.692840105166134)	(137, 34.667561676953156)	(142, 34.44982779542464)	(147, 34.38002325711678)	(150, 34.12197960683576)
SRR14240795_1	(1, 36.02415871620419)	(2, 35.79791077840822)	(3, 36.07499089238389)	(4, 36.14115692967096)	(5, 36.171837421737926)	(6, 36.15030945459024)	(7, 36.047702595425115)	(8, 36.14926715153892)	(9, 36.140961234925456)	(12, 36.175318501397534)	(17, 36.179056289977126)	(22, 36.156000073568705)	(27, 36.096213784671676)	(32, 36.07038034172463)	(37, 36.148587174855734)	(42, 36.10757812118416)	(47, 36.115197797435926)	(52, 36.171821606195536)	(57, 36.13321976313311)	(62, 36.110645453531916)	(67, 36.09844338546457)	(72, 36.05501542520999)	(77, 36.054266835184556)	(82, 36.04825056572265)	(87, 36.03952919402756)	(92, 36.03666485836841)	(97, 35.97305598430829)	(102, 35.91094101990513)	(107, 35.89897193865804)	(112, 35.87655024977447)	(117, 35.83650662353573)	(122, 35.77020928409119)	(127, 35.74587936953144)	(132, 35.72451652140208)	(137, 35.64926285880369)	(142, 35.57903682767329)	(147, 35.54282163623378)	(150, 35.35605082021122)
SRR14240795_2	(1, 35.59735335093234)	(2, 35.58321434326549)	(3, 35.74619557841125)	(4, 35.782101561794796)	(5, 35.83784539596735)	(6, 35.80437302143925)	(7, 35.70751562624686)	(8, 35.799558567840634)	(9, 35.8204510529122)	(12, 35.77412238393104)	(17, 35.77395277118504)	(22, 35.74714679981871)	(27, 35.68387433727732)	(32, 35.6391979535938)	(37, 35.59035818565535)	(42, 35.60929188738313)	(47, 35.557508268964185)	(52, 35.510767187408966)	(57, 35.482968620353475)	(62, 35.499883515597155)	(67, 35.41223110595254)	(72, 35.392642610198415)	(77, 35.365448185529125)	(82, 35.34932657185618)	(87, 35.34973822545568)	(92, 35.35169352418939)	(97, 35.34313381246501)	(102, 35.284146923630054)	(107, 35.11448976005763)	(112, 35.114862877913026)	(117, 35.093008493139735)	(122, 34.93805893857601)	(127, 34.939180354474146)	(132, 34.8727409021228)	(137, 34.79574222553267)	(142, 34.56978774689822)	(147, 34.45435920484162)	(150, 34.02909303811177)
SRR14240796_1	(1, 35.81650952281588)	(2, 35.58537809685261)	(3, 35.870011873622374)	(4, 35.92109484247432)	(5, 35.9466370023248)	(6, 35.945139478340245)	(7, 35.84178356751418)	(8, 35.92842769369455)	(9, 35.92235956635975)	(12, 35.943211380878054)	(17, 35.944288363993095)	(22, 35.90743287988775)	(27, 35.84326352819107)	(32, 35.81902788681375)	(37, 36.08386730675231)	(42, 36.10215957893209)	(47, 36.08556717846819)	(52, 36.09690120268441)	(57, 36.054428575360284)	(62, 36.0321340750829)	(67, 36.012171160204275)	(72, 35.96340454364385)	(77, 35.96330877693803)	(82, 35.954469524367866)	(87, 35.908947765716086)	(92, 35.89378395653745)	(97, 35.82545409352544)	(102, 35.75871107926281)	(107, 35.71894700817991)	(112, 35.70114252516696)	(117, 35.633491157569125)	(122, 35.55572417622717)	(127, 35.52833258311392)	(132, 35.494217081098945)	(137, 35.40675886053906)	(142, 35.364077919594955)	(147, 35.305552444778314)	(150, 35.09540850704889)
SRR14240796_2	(1, 35.41198311606724)	(2, 35.50113974197149)	(3, 35.68867295838411)	(4, 35.693104946461766)	(5, 35.76651785834897)	(6, 35.72289591245118)	(7, 35.62567533086096)	(8, 35.66852711118802)	(9, 35.67729630087817)	(12, 35.63201342594088)	(17, 35.65253791725371)	(22, 35.62019408726344)	(27, 35.516681294053434)	(32, 35.473991722315034)	(37, 35.447141175595405)	(42, 35.41525408948478)	(47, 35.372875624780214)	(52, 35.3290940727386)	(57, 35.31442877233212)	(62, 35.35155606480065)	(67, 35.24513273394765)	(72, 35.210133179465295)	(77, 35.198541806710345)	(82, 35.18543527285341)	(87, 35.211319388554195)	(92, 35.19856780828634)	(97, 35.19246050181451)	(102, 35.12494218180922)	(107, 34.96696581427704)	(112, 34.941140522068316)	(117, 34.894161635320984)	(122, 34.762893345720954)	(127, 34.72362115389472)	(132, 34.633306361844085)	(137, 34.55472829818137)	(142, 34.316109186208976)	(147, 34.17233157521652)	(150, 33.70782261005948)
SRR14240797_1	(1, 35.7912570995146)	(2, 35.5601451151951)	(3, 35.84460049630609)	(4, 35.89271856728512)	(5, 35.92261503834427)	(6, 35.91423450343313)	(7, 35.812694031581515)	(8, 35.90700244419363)	(9, 35.88607450621368)	(12, 35.91045236608505)	(17, 35.915584929610425)	(22, 35.88906528022808)	(27, 35.81822122428372)	(32, 35.802484379613176)	(37, 36.10139714785436)	(42, 36.13413048901865)	(47, 36.11519247009858)	(52, 36.12055269846984)	(57, 36.06160294049766)	(62, 36.03667328052938)	(67, 36.040347251390365)	(72, 35.996138704871)	(77, 35.98715607835115)	(82, 35.96036960942453)	(87, 35.912335416315344)	(92, 35.89479992912113)	(97, 35.81913396353913)	(102, 35.75289828202501)	(107, 35.721397776989136)	(112, 35.691525318704386)	(117, 35.64350679655772)	(122, 35.55831328288857)	(127, 35.52827719768889)	(132, 35.505327716938346)	(137, 35.433811979831255)	(142, 35.39246193136203)	(147, 35.34519237795615)	(150, 35.162837635663124)
SRR14240797_2	(1, 35.43019866822522)	(2, 35.51367819903468)	(3, 35.67297507674619)	(4, 35.68360412011067)	(5, 35.74588804028112)	(6, 35.72176143989477)	(7, 35.61842481766603)	(8, 35.61613128957305)	(9, 35.65629940390723)	(12, 35.59005837364695)	(17, 35.60784077693125)	(22, 35.57878301637213)	(27, 35.481776127126956)	(32, 35.43391498561274)	(37, 35.416842114376884)	(42, 35.39150704521349)	(47, 35.35416758946593)	(52, 35.316337395932564)	(57, 35.304858441762725)	(62, 35.34586559614333)	(67, 35.27008379768388)	(72, 35.21941887406895)	(77, 35.19751602323438)	(82, 35.14068636359733)	(87, 35.1700177335865)	(92, 35.19355539854993)	(97, 35.20133042660763)	(102, 35.14200634056341)	(107, 35.013474736285914)	(112, 34.99513197493995)	(117, 34.94033042016549)	(122, 34.8300961182655)	(127, 34.790969782234484)	(132, 34.70287523716266)	(137, 34.61457267531979)	(142, 34.390245898786915)	(147, 34.23626130039559)	(150, 33.79587462470979)
SRR14240798_1	(1, 35.728821136113446)	(2, 35.456728606480645)	(3, 35.69311865347892)	(4, 35.774104909328614)	(5, 35.798680501709235)	(6, 35.766086213326744)	(7, 35.663384449340306)	(8, 35.75823862613719)	(9, 35.75590160360092)	(12, 35.76433652758753)	(17, 35.75330380739857)	(22, 35.72124132574002)	(27, 35.64037522967099)	(32, 35.61542824061735)	(37, 35.9426965289703)	(42, 35.9551173556777)	(47, 35.93729538491851)	(52, 35.93758740809922)	(57, 35.94477645078307)	(62, 35.882830912048234)	(67, 35.89646108718523)	(72, 35.859351438853416)	(77, 35.871959329624396)	(82, 35.85598699796603)	(87, 35.79624112067608)	(92, 35.769339109869705)	(97, 35.74166210561281)	(102, 35.67064150024568)	(107, 35.62978417705683)	(112, 35.59346713889024)	(117, 35.55465083385599)	(122, 35.50443720095538)	(127, 35.37230495325842)	(132, 35.41081283096504)	(137, 35.329139839241876)	(142, 35.224633348563245)	(147, 35.18093657513553)	(150, 34.98432765955967)
SRR14240798_2	(1, 35.501332951475796)	(2, 35.50096876537096)	(3, 35.568299659258834)	(4, 35.604149754468224)	(5, 35.650416522384674)	(6, 35.61898040781796)	(7, 35.455087717130546)	(8, 35.454324909049376)	(9, 35.474372987235576)	(12, 35.399468931506206)	(17, 35.36650743049831)	(22, 35.335492082582036)	(27, 35.210679906396884)	(32, 35.1360442118229)	(37, 35.13796958015614)	(42, 35.14166138547915)	(47, 35.0447386622122)	(52, 34.96802843936431)	(57, 35.09253753776993)	(62, 35.14212762489966)	(67, 35.05854472137092)	(72, 34.92714458576512)	(77, 34.879319201090084)	(82, 34.919036725592626)	(87, 34.93355735636527)	(92, 34.94632468831104)	(97, 34.95274976497289)	(102, 34.87350332360865)	(107, 34.80855310244433)	(112, 34.761545736204546)	(117, 34.68279531937185)	(122, 34.55351265420887)	(127, 34.5414107271033)	(132, 34.351804271167)	(137, 34.317984166492515)	(142, 34.09723612123223)	(147, 34.01756254003975)	(150, 33.73197588530087)
